Id,SalePrice
1461,156961.08870022307
1462,157358.66551633994
1463,204400.27788283315
1464,211145.43940593343
1465,198267.60872223234
1466,184069.33036755875
1467,198058.7895833324
1468,180330.72482185354
1469,194844.17431673312
1470,145616.8530887572
1471,220689.3165703447
1472,127667.88985788533
1473,126616.31741697561
1474,168571.4374360346
1475,130079.1110795222
1476,343668.14687719865
1477,293455.3610959499
1478,300113.4275738356
1479,297810.32045058766
1480,544591.7716074005
1481,337809.5309060761
1482,226141.2506483194
1483,203308.8481170391
1484,197556.79111708055
1485,167369.99325839238
1486,201827.41482331464
1487,355774.5992651434
1488,291194.6952341955
1489,221319.48152148345
1490,235310.6168935018
1491,209760.28184841204
1492,115268.0805856414
1493,198593.5945096697
1494,282845.04822873365
1495,283986.6372115596
1496,235869.16200570128
1497,200407.2309679813
1498,181688.0913044413
1499,178828.09382994813
1500,182092.38142522902
1501,186527.62235357933
1502,174773.1460803972
1503,310249.94887564855
1504,233622.3693766497
1505,244647.44524597627
1506,222253.55763763905
1507,262699.8157680313
1508,223700.32232987048
1509,158711.07678926567
1510,166840.64456499886
1511,161353.15888351173
1512,192213.40787694795
1513,142470.28708596225
1514,182426.08598163776
1515,188314.6585996698
1516,143297.65285093721
1517,175287.6959344947
1518,186198.31691470242
1519,259946.7012701523
1520,137808.15112161418
1521,144051.1071056818
1522,162845.74331713654
1523,124716.81002036236
1524,115642.77435795266
1525,124130.13985399588
1526,122355.2491276871
1527,125717.5416755794
1528,164164.10816031485
1529,151983.00483080142
1530,195696.0212727483
1531,122495.51425863267
1532,91871.90201428474
1533,165558.40515447923
1534,150365.38896902156
1535,183922.8829182168
1536,129866.38643282806
1537,133820.88098553926
1538,164675.46636169343
1539,135321.23934943837
1540,103240.15849167421
1541,163404.32626049063
1542,176086.08881838055
1543,189029.44881465644
1544,101646.61303071509
1545,113763.15237623805
1546,127812.63055712954
1547,130541.56174405139
1548,132506.77451737266
1549,145296.24035665294
1550,147656.9176303797
1551,122800.34901421622
1552,153428.41026198008
1553,130210.84691038405
1554,132599.29614407333
1555,166840.22302703498
1556,107849.74019104856
1557,109719.76095992446
1558,112051.24675663539
1559,90508.03983558783
1560,145648.88253973657
1561,160759.9419181436
1562,161307.25458291726
1563,126553.47153103333
1564,189068.03204078384
1565,161985.0962382878
1566,234633.0636561989
1567,104811.26780155265
1568,229491.29305534164
1569,179586.87742214464
1570,134748.07377147683
1571,123098.37456840267
1572,170761.19310286103
1573,241941.36034294043
1574,158151.3125828254
1575,214588.0560633873
1576,279815.7624139504
1577,224255.42719270417
1578,143251.74646517643
1579,174484.29742404798
1580,205881.93601864984
1581,169448.29308932228
1582,141497.284582152
1583,352656.61380396836
1584,236215.6783038155
1585,167356.00526425723
1586,98499.41998781328
1587,99173.45762838793
1588,154003.63808148127
1589,129935.56808252702
1590,144714.1826377218
1591,99927.7283229387
1592,138168.47380829518
1593,119741.4539375756
1594,93287.71850900164
1595,105063.57793650586
1596,214201.8939286693
1597,201935.21341428527
1598,173553.26340649667
1599,183635.64651010092
1600,191798.26324891602
1601,88179.58360205457
1602,148687.37252697741
1603,103128.13886752073
1604,256524.1028636121
1605,252873.05919096377
1606,181068.32315613667
1607,262039.7200840894
1608,246882.64971348323
1609,205550.473785705
1610,160571.80009783898
1611,160941.71830002646
1612,225201.29692558106
1613,224427.30477590606
1614,137556.22602985043
1615,112102.04375167737
1616,104842.10691603695
1617,128078.7558665441
1618,152687.56144718948
1619,154615.11210290078
1620,225991.6880552158
1621,175288.97270118794
1622,153322.2860160265
1623,241634.43620664318
1624,239914.2996047718
1625,133887.63101334436
1626,199970.95221163938
1627,208933.37685373492
1628,259047.20702797023
1629,163266.12736798736
1630,332956.8166176871
1631,218616.33184680995
1632,237308.3724949682
1633,159846.38134768055
1634,203815.78289221117
1635,179400.41333973935
1636,181501.63003742156
1637,209666.64546649685
1638,190072.93023055603
1639,207605.999424519
1640,218406.75491933295
1641,187177.2892448337
1642,223097.99366573972
1643,228144.60027886054
1644,231018.93201072243
1645,206893.185292689
1646,169271.01658928837
1647,171917.8623652999
1648,157308.5017856209
1649,145809.2676952356
1650,143411.55866047737
1651,171200.71829111048
1652,127192.14419110028
1653,127745.80502852397
1654,167906.30518263543
1655,156450.7574499031
1656,167735.96272552945
1657,168909.16940057033
1658,169918.06727975514
1659,141344.7208364829
1660,187868.93157371157
1661,385456.7799658984
1662,329967.5006443111
1663,377371.4278752354
1664,451990.83228113136
1665,320230.918454835
1666,344599.519277779
1667,324377.0960267285
1668,347784.04275580606
1669,272093.5432337009
1670,333887.3500079319
1671,285731.69627364934
1672,439001.7274444382
1673,275288.71328132116
1674,299977.54580970854
1675,224865.39405214103
1676,231722.6787484479
1677,228154.22719007102
1678,467882.3415103067
