Id,SalePrice
1461,167928.42606970412
1462,167928.42606970412
1463,167928.42643956502
1464,169065.74990887928
1465,167928.42606970412
1466,167928.4260698011
1467,167928.42606970412
1468,167928.42606970412
1469,167928.42606970412
1470,167928.42606970412
1471,167928.42607359847
1472,167318.89825701911
1473,167928.42606970412
1474,166731.9961367082
1475,167928.42606970412
1476,167928.42606970412
1477,167928.42606970412
1478,167928.42606970412
1479,167928.42606970412
1480,167928.42606970412
1481,167928.42606970412
1482,168062.1590522551
1483,167928.42606970773
1484,167928.42606970412
1485,167928.42606970412
1486,170621.68077321246
1487,167928.42606970412
1488,167928.42606970412
1489,168101.0662886288
1490,167928.42606970534
1491,167928.56269732508
1492,167928.42606970412
1493,167928.42606970412
1494,167928.42606970412
1495,167928.42606970412
1496,167928.42621383886
1497,167928.42606970412
1498,167927.16970280488
1499,167927.50288942776
1500,167928.02814273146
1501,167928.42606970412
1502,167928.42606970412
1503,167928.42606970412
1504,167928.42606970412
1505,167928.42606970592
1506,167928.42606970412
1507,167928.42606970412
1508,167928.42606970412
1509,167928.42606970412
1510,167928.42606970173
1511,167928.42606970412
1512,167928.42606970412
1513,167928.42606970412
1514,167928.42606970412
1515,167928.42606970412
1516,167928.42606970412
1517,167928.42606970412
1518,167928.42606970412
1519,167928.42606970412
1520,167928.42585111785
1521,167928.4260694646
1522,167928.42606970412
1523,167928.42606970412
1524,167928.42606970412
1525,167928.42606575758
1526,167928.42606970412
1527,167928.42606970412
1528,167928.42606970412
1529,167928.42606970412
1530,167928.42606970412
1531,167928.42606970412
1532,167928.42606970412
1533,167928.42606970412
1534,167928.42606970412
1535,167928.42606970412
1536,167928.42606970412
1537,167928.42606970412
1538,167928.42606970412
1539,167928.42606970412
1540,167928.42606970412
1541,167928.42606970412
1542,167928.42606970412
1543,167928.42606970412
1544,167927.31913950646
1545,167928.42606970412
1546,167928.42606970412
1547,167928.42606970412
1548,167928.42606970412
1549,167928.42606970412
1550,167928.42606970412
