Id,SalePrice
1461,119849.43561276201
1462,156596.86134969737
1463,184274.64463058359
1464,199375.4846515861
1465,193833.43567317628
1466,169883.9264570477
1467,176457.11134669452
1468,161805.27569606304
1469,192287.19424351532
1470,118943.15569307521
1471,189573.92823007458
1472,96898.33353727638
1473,95263.75630632842
1474,145899.3752507582
1475,108902.7175788553
1476,374582.47888085875
1477,248078.37480376012
1478,288936.0256826988
1479,285780.3740704624
1480,514235.9582280316
1481,335245.76669086574
1482,208041.32788553962
1483,177422.76669249963
1484,162594.47675969452
1485,188275.77700570354
1486,192572.58428047883
1487,347258.5920126882
1488,233003.5796014678
1489,192459.33517698548
1490,236021.83304954675
1491,193104.55110056628
1492,92479.78299836034
1493,180951.22190309677
1494,294683.690936452
1495,289552.72364218754
1496,234019.39496231088
1497,175685.1653858564
1498,170688.0677241405
1499,161173.1770159955
1500,150541.71278127807
1501,174183.8356202296
1502,146891.28851516076
1503,286935.2494546906
1504,244176.36610047345
1505,224470.55218270034
1506,190618.87760638655
1507,245184.3145195926
1508,204385.67302053038
1509,161922.7792953219
1510,142808.09851441722
1511,153768.19368463408
1512,171838.33255527675
1513,138075.63244770176
1514,161843.77147276595
1515,192478.22242844713
1516,154286.4954897494
1517,170368.89892808243
1518,133128.53655001495
1519,210778.493887734
1520,126939.73960740631
1521,130806.4792906691
1522,174926.65482392788
1523,110632.61695629286
1524,122356.09127985654
1525,120788.53519564171
1526,109648.49701794841
1527,103631.87413188015
1528,137908.27065108606
1529,152992.53962587594
1530,184369.0825647051
1531,102404.66946425039
1532,95593.29528051912
1533,149086.020841534
1534,126918.69990396361
1535,149691.72261459538
1536,107557.12254466752
1537,58512.33167904249
1538,157388.39430356404
1539,179519.14216507034
1540,90265.32450049408
1541,144401.87150729622
1542,144637.8457811196
1543,198254.99832429586
1544,84074.60941508359
1545,112155.72230700713
1546,135459.9197535875
1547,135776.46991565416
1548,138054.68920562806
1549,118166.18636830938
1550,135223.19628434558
1551,106948.83165646193
1552,131659.86934223596
1553,145301.92664460788
1554,114243.35235497555
1555,162123.008551869
1556,83583.04166597882
1557,106489.94685570289
1558,103390.26786764158
1559,67167.12451900035
1560,132377.76103394438
1561,125957.4829272937
1562,130129.02196529815
1563,119397.20665626574
1564,156836.89453777403
1565,150439.09915162457
1566,240646.64326645827
1567,77029.79040913752
1568,236203.42922947792
1569,135418.14139257948
1570,134001.25057064998
1571,119111.24615776804
1572,145770.5216817907
1573,241816.16054426043
1574,119053.81351891725
1575,228571.14857082523
1576,241258.90987166128
1577,180807.67587299703
1578,144535.56926898457
1579,146430.68762296374
1580,198071.04637837916
1581,149367.76539244395
1582,124169.92735749585
1583,302694.6406768655
1584,217667.29286026908
1585,136629.1527981467
1586,73185.05617956695
1587,104192.29197090011
1588,152226.998536932
1589,96962.64209118746
1590,132464.2441094382
1591,93531.96436220303
1592,116615.35579783107
1593,127306.8877428994
1594,116553.95462722135
1595,104588.98499283893
1596,222575.99557947463
1597,195321.2968725342
1598,221917.88623214193
1599,174404.54700155446
1600,166347.39181139338
1601,66845.52468786185
1602,117026.07437332236
1603,73788.26637345989
1604,265685.63092148944
1605,241797.78798240342
1606,166564.48900266923
1607,178522.64187380119
1608,214759.15072896663
1609,181690.82100567198
1610,150051.20838675392
1611,136318.78943050402
1612,171086.44725824968
1613,164777.77111671152
1614,122539.35966239258
1615,90936.53479916303
1616,78149.37183671084
1617,92411.43325516541
1618,127742.42534853736
1619,137845.49454780202
1620,154903.89043435
1621,137576.7967803083
1622,143244.5671159223
1623,267551.42319131107
1624,216327.31036099888
1625,119129.60693902113
1626,165696.73331110465
1627,195870.8696384285
1628,275531.8523086418
1629,180709.40776387602
1630,345633.84695482
1631,223353.34157918105
1632,241134.54832535476
1633,173028.15062632563
1634,185910.52391984683
1635,174648.76138351287
1636,150362.11319933867
1637,199695.27951209218
1638,177928.42813430785
1639,183640.59716023545
1640,249511.92229484374
1641,177186.98838033108
1642,237230.37122209874
1643,220847.0547452714
1644,238491.23925949898
1645,200078.14867030663
1646,160112.30848279118
1647,158983.63241039647
1648,129562.64331257678
1649,139157.87588410024
1650,111322.4489222582
1651,121521.60135120433
1652,97786.803245313
1653,98497.96266362238
1654,145693.43950450054
1655,134593.11617461056
1656,140301.68089551834
1657,148343.8494407807
1658,145720.03847477047
1659,118493.0260578634
1660,150739.0161938387
1661,465060.42653043167
1662,392874.62901266664
1663,378429.2427162725
1664,502065.4888319978
1665,301242.4933802114
1666,332568.0774336152
1667,388128.3975990417
1668,338861.38358753244
1669,297762.0318035972
1670,345206.2414636139
1671,258165.32456156862
1672,434865.2729372504
1673,286879.74327375577
1674,236564.1200090281
1675,191369.61808335187
1676,187234.94980906657
1677,220290.38610917112
1678,465849.66842389334
1679,397286.7088935948
1680,330445.1065790476
1681,244069.9014407939
1682,317139.0891472568
1683,179685.4883936769
1684,174721.87272080325
1685,169754.17608541026
1686,167202.23675255626
1687,169374.57925745466
1688,190887.74828857064
1689,192899.96040038887
1690,197354.8972319644
1691,186998.38096593105
1692,260877.02807362034
1693,166316.30786907056
1694,181326.8859905019
1695,166071.55153954367
1696,272335.1421965769
1697,173076.35639720963
1698,357460.2744366058
1699,310800.1069551462
1700,248683.0421739908
1701,270613.7905266996
1702,246556.0070173757
1703,244775.0276607497
1704,277826.99409126135
1705,239785.95266890022
1706,443302.5692902907
1707,212001.9496097314
1708,201601.92974017732
1709,269321.60917961923
1710,220564.09087909828
1711,273380.7004583069
1712,261071.1128385351
1713,275894.922103256
1714,223417.9174820585
1715,206216.74829624227
1716,184906.80961360908
1717,175626.18710163864
1718,136575.96698697092
1719,211738.8573514277
1720,238510.40396047986
1721,161997.73023283348
1722,124630.31267168121
1723,155240.30499256216
1724,202549.8727850622
1725,229477.42991593122
1726,178985.41977384614
1727,154957.19352037442
1728,172307.57935853204
1729,166179.9820063851
1730,154654.94354527778
1731,115173.01956469001
1732,128300.93867791283
1733,113523.42222217447
1734,121572.64729476502
1735,126311.65308656599
1736,106280.38620819303
1737,310236.7360055875
1738,246593.66952862282
1739,233143.74318051516
1740,213973.7596907833
1741,187765.401328335
1742,169323.1993515698
1743,178372.40005957536
1744,334044.0670468301
1745,216773.35439095096
1746,168891.00190001505
1747,220059.55967466638
1748,212046.87948963078
1749,143074.49537127832
1750,120553.07327583098
