Id,SalePrice
1461,122405.6640625
1462,161299.4375
1463,182466.15625
1464,190993.84375
1465,187208.96875
1466,170767.515625
1467,176001.546875
1468,158807.796875
1469,191019.53125
1470,114563.8359375
1471,191323.46875
1472,81618.6171875
1473,94251.578125
1474,147176.28125
1475,108867.453125
1476,362247.625
1477,266961.25
1478,304613.25
1479,287677.0625
1480,563397.875
1481,317812.78125
1482,202868.8125
1483,176829.46875
1484,161352.671875
1485,180618.5
1486,188259.5625
1487,322980.21875
1488,231480.640625
1489,194954.90625
1490,224306.5
1491,188779.140625
1492,98156.296875
1493,167501.453125
1494,290828.9375
1495,294981.1875
1496,234327.234375
1497,182088.421875
1498,157376.859375
1499,158110.84375
1500,152665.6875
1501,180651.75
1502,151546.25
1503,255949.109375
1504,234659.09375
1505,215114.5625
1506,188429.65625
1507,236617.546875
1508,198141.75
1509,163450.328125
1510,144197.125
1511,156642.546875
1512,173701.234375
1513,145632.203125
1514,163246.5625
1515,196625.109375
1516,152923.75
1517,167295.828125
1518,130574.6328125
1519,219952.265625
1520,139136.890625
1521,138541.453125
1522,174747.84375
1523,112526.3828125
1524,127764.8515625
1525,118608.953125
1526,112426.515625
1527,112217.203125
1528,131744.671875
1529,154225.1875
1530,172564.765625
1531,114451.46875
1532,80636.875
1533,146935.1875
1534,123916.25
1535,143507.734375
1536,114309.2265625
1537,57581.87109375
1538,146069.234375
1539,183764.5625
1540,74891.734375
1541,140371.1875
1542,143444.796875
1543,201479.625
1544,96608.25
1545,108062.890625
1546,133141.75
1547,136668.15625
1548,135531.53125
1549,114893.9453125
1550,139680.65625
1551,108469.8125
1552,142599.546875
1553,139267.25
1554,114730.46875
1555,170115.703125
1556,87273.9375
1557,117022.8046875
1558,97574.28125
1559,70381.1171875
1560,136422.171875
1561,162478.203125
1562,126777.828125
1563,114591.375
1564,155289.0
1565,143247.9375
1566,226257.5
1567,73121.96875
1568,234151.875
1569,137102.078125
1570,140106.515625
1571,121003.5859375
1572,143905.328125
1573,227235.140625
1574,128925.6953125
1575,222073.28125
1576,252128.5625
1577,182681.375
1578,159362.015625
1579,139094.703125
1580,194821.625
1581,155469.78125
1582,123178.90625
1583,310727.28125
1584,221635.9375
1585,139246.796875
1586,59414.62109375
1587,109624.890625
1588,155270.34375
1589,100594.3984375
1590,129328.5
1591,94619.390625
1592,117636.1015625
1593,130834.03125
1594,128075.578125
1595,107592.328125
1596,233351.34375
1597,197935.3125
1598,216574.21875
1599,168376.890625
1600,155931.296875
1601,58396.703125
1602,119024.46875
1603,92989.9140625
1604,259615.515625
1605,243046.5625
1606,163697.125
1607,211078.625
1608,212022.40625
1609,182015.6875
1610,146864.59375
1611,139094.703125
1612,173976.9375
1613,164574.171875
1614,121383.1484375
1615,95174.890625
1616,56808.03515625
1617,94269.015625
1618,122010.3359375
1619,137503.8125
1620,159065.328125
1621,139094.703125
1622,140106.515625
1623,262798.0625
1624,214315.34375
1625,119063.296875
1626,168355.84375
1627,190547.03125
1628,231183.03125
1629,174989.3125
1630,325191.0
1631,212152.0625
1632,239068.609375
1633,161020.796875
1634,179087.34375
1635,174983.96875
1636,157565.78125
1637,201697.84375
1638,183495.921875
1639,185386.625
1640,255088.65625
1641,176327.3125
1642,234470.515625
1643,214315.34375
1644,229269.78125
1645,197401.640625
1646,158260.34375
1647,158807.796875
1648,133052.640625
1649,142971.015625
1650,114196.671875
1651,123512.75
1652,97432.5703125
1653,99234.765625
1654,144779.859375
1655,140807.21875
1656,142836.515625
1657,145256.296875
1658,145234.96875
1659,117428.625
1660,161299.4375
1661,458688.15625
1662,401607.6875
1663,378292.5625
1664,560511.375
1665,304219.0
1666,330654.9375
1667,343794.0
1668,326605.15625
1669,305979.34375
1670,341811.21875
1671,264428.40625
1672,465627.1875
1673,291416.40625
1674,239666.015625
1675,186650.78125
1676,186865.0625
1677,214205.421875
1678,496706.21875
1679,396962.875
1680,332481.375
1681,248612.453125
1682,315238.21875
1683,178857.25
1684,180932.28125
1685,166825.828125
1686,160881.109375
1687,168442.578125
1688,185687.4375
1689,191323.46875
1690,188474.59375
1691,181627.609375
1692,262624.9375
1693,166022.890625
1694,180651.75
1695,163450.328125
1696,251055.5625
1697,162423.203125
1698,351487.0
1699,324270.9375
1700,251753.734375
1701,244014.578125
1702,252940.90625
1703,250579.796875
1704,269037.09375
1705,221004.0
1706,451227.28125
1707,213928.59375
1708,198115.296875
1709,272668.59375
1710,217227.25
1711,242932.3125
1712,265301.875
1713,243797.3125
1714,217020.8125
1715,211278.203125
1716,180361.6875
1717,179904.71875
1718,129772.046875
1719,207772.640625
1720,245843.296875
1721,164561.765625
1722,121732.4375
1723,157808.046875
1724,212585.484375
1725,239066.78125
1726,181601.28125
1727,158807.796875
1728,164548.4375
1729,164425.4375
1730,159743.9375
1731,116566.5703125
1732,125642.5546875
1733,113096.15625
1734,123185.484375
1735,126979.296875
1736,107242.078125
1737,296828.1875
1738,240645.578125
1739,247111.90625
1740,213928.59375
1741,186865.0625
1742,171668.859375
1743,175272.40625
1744,318534.65625
1745,217631.1875
1746,166675.875
1747,223057.9375
1748,224359.765625
1749,151439.203125
1750,124444.0859375
1751,246481.375
1752,115911.0859375
1753,144901.40625
1754,186124.8125
1755,165726.90625
1756,122235.8125
1757,119905.5
1758,142630.828125
1759,165350.703125
1760,163589.59375
1761,145038.421875
1762,172921.265625
1763,188385.625
1764,115985.28125
1765,158892.78125
1766,183977.4375
1767,221004.0
1768,142318.3125
1769,168141.15625
1770,154907.6875
1771,127011.390625
1772,136909.359375
1773,127276.9375
1774,150505.0625
1775,142466.875
1776,133042.109375
1777,109878.390625
1778,138963.828125
1779,120776.921875
1780,172079.625
1781,126108.5703125
1782,85368.8046875
1783,151576.171875
1784,114907.421875
1785,129227.28125
1786,135433.46875
1787,163589.59375
1788,53703.0625
1789,104896.9609375
1790,64005.69140625
1791,194210.578125
1792,158855.0625
1793,136213.765625
1794,149355.328125
1795,126877.25
1796,125445.359375
1797,113737.1328125
1798,129897.1015625
1799,101942.3125
1800,135699.546875
1801,134001.34375
1802,135667.703125
1803,150233.890625
1804,137543.953125
1805,135227.359375
1806,124617.0078125
1807,130775.3984375
1808,127203.8828125
1809,125446.796875
1810,140638.515625
1811,89174.96875
1812,97958.796875
1813,119674.046875
1814,96967.78125
1815,51708.97265625
1816,106163.4296875
1817,115068.734375
1818,146729.765625
1819,130325.5703125
1820,54203.921875
1821,127325.6171875
1822,154701.296875
1823,50079.609375
1824,138519.515625
1825,138963.828125
1826,108477.046875
1827,98319.1328125
1828,126891.40625
1829,112452.359375
1830,146341.6875
1831,146646.53125
1832,75249.34375
1833,129737.5234375
1834,119224.1875
1835,121266.984375
1836,130757.0703125
1837,97109.1875
1838,124136.2578125
1839,95086.0703125
1840,139035.546875
1841,136900.609375
1842,99864.3984375
1843,127620.7890625
1844,145260.875
1845,144585.71875
1846,160305.25
1847,175377.421875
1848,52427.5
1849,116741.453125
1850,115763.2734375
1851,152579.078125
1852,118296.484375
1853,126868.65625
1854,171795.296875
1855,132789.859375
1856,212309.328125
1857,153055.5
1858,137393.703125
1859,115726.078125
1860,143548.125
1861,115726.078125
1862,328080.5
1863,309655.8125
1864,309655.8125
1865,362330.1875
1866,347108.5625
1867,221856.09375
1868,294985.6875
1869,198313.21875
1870,224359.765625
1871,263533.4375
1872,174983.96875
1873,241974.125
1874,149909.859375
